#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类,神装动画名称,非消耗类道具使用功能ID,掉落是否公告,无极属性特殊属性表ID
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101060,1,11101060,圣王战镯,武·70级,0,4,5,6,63,75,56,72,96,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,100,0,2500,1,0,0,28800,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,,
11101061,1,11101061,圣王战戒,武·70级,0,4,7,8,74,89,66,84,113,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,100,0,2500,1,0,0,28800,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,,
11101062,1,11101062,圣王战带,武·70级,0,4,10,0,57,68,51,65,87,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,100,0,2500,1,0,0,28800,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,,
11101063,1,11101063,圣王战靴,武·70级,0,4,9,0,57,68,51,65,87,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,100,0,2500,1,0,0,28800,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,,
11101064,1,11101064,傲龙斩,武·80级,0,4,1,0,0,0,0,0,489,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,9000,1,0,0,84480,480,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101065,1,11101065,赤金神铠(男),武·80级,0,4,3,0,154,184,138,175,234,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,200,7200,1,0,0,71040,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101066,1,11101066,赤金神袍(女),武·80级,0,4,3,0,154,184,138,175,234,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,201,7200,1,0,0,71040,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101067,1,11101058,狂战头盔,武·80级,0,4,2,0,116,139,103,132,176,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,5600,1,0,0,57600,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101068,1,11101059,狂战项链,武·80级,0,4,4,0,0,0,0,0,317,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,5600,1,0,0,57600,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101069,1,11101060,狂战手镯,武·80级,0,4,5,6,106,127,94,120,161,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,5600,1,0,0,57600,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101070,1,11101061,狂战战戒,武·80级,0,4,7,8,125,150,112,142,190,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,5600,1,0,0,57600,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101071,1,11101062,狂战腰带,武·80级,0,4,10,0,96,115,86,109,146,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,5600,1,0,0,57600,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101072,1,11101063,狂战战靴,武·80级,0,4,9,0,96,115,86,109,146,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,5600,1,0,0,57600,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,,,1,
11101073,1,11101073,人王斩,武·1重,0,5,1,0,0,0,0,0,905,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,5,100,0,40000,1,0,0,211200,600,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610004,1,0,0,68,0,0,10,0,0,0,4,110,5,0,1,100,0,0,0,1,,,1,
11101074,1,11101074,人王战甲(男),武·1重,0,5,3,0,286,342,256,325,434,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,5,100,200,25000,1,0,0,177600,480,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610005,1,49,49,0,0,0,0,0,608,406,0,0,5,0,1,100,0,0,0,1,,,1,
11101075,1,11101075,人王战袍(女),武·1重,0,5,3,0,286,342,256,325,434,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,5,100,201,25000,1,0,0,177600,480,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610005,1,52,52,0,0,0,0,0,608,406,0,0,5,0,1,100,0,0,0,1,,,1,
11101076,1,11101076,人王盔,武·2重,0,5,2,0,214,256,191,243,325,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,22000,1,0,0,144000,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,30,30,0,0,0,0,0,566,378,0,0,4,0,1,100,0,0,0,1,,,1,
11101077,1,11101077,人王链,武·2重,0,5,4,0,0,0,0,0,588,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,22000,1,0,0,144000,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,12,12,0,0,0,0,0,566,378,0,0,4,0,1,100,0,0,0,1,,,1,
11101078,1,11101078,人王镯,武·2重,0,5,5,6,196,235,175,223,298,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,22000,1,0,0,144000,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,37,0,0,8,8,0,0,3,94,0,0,1,100,0,0,0,1,,,1,
11101079,1,11101079,人王戒,武·2重,0,5,7,8,232,278,207,264,352,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,22000,1,0,0,144000,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,18,0,0,8,8,0,0,3,94,0,0,1,100,0,0,0,1,,,1,
11101080,1,11101080,人王带,武·2重,0,5,10,0,178,214,159,203,271,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,22000,1,0,0,144000,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,21,21,0,0,0,0,0,354,236,0,0,2,0,1,100,0,0,0,1,,,1,
11101081,1,11101081,人王靴,武·2重,0,5,9,0,178,214,159,203,271,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,22000,1,0,0,144000,0,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,15,15,11,0,0,0,4,354,236,0,0,0,0,1,100,0,0,0,1,,,1,
11101082,1,11101082,鸿蒙天威,武·3重,0,5,1,0,0,0,0,0,1357,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,5,100,0,200000,1,0,0,0,0,400,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610010,1,0,0,114,0,0,18,0,0,0,6,180,9,0,1,100,0,0,0,1,,,1,
11101083,1,11101083,鸿蒙金甲(男),武·3重,0,5,3,0,429,514,384,488,651,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,5,100,200,150000,1,0,0,0,0,320,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610011,1,82,82,0,0,0,0,0,998,664,0,0,8,0,1,100,0,0,0,1,,,1,
11101084,1,11101084,鸿蒙金袍(女),武·3重,0,5,3,0,429,514,384,488,651,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,5,100,201,150000,1,0,0,0,0,320,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610011,1,88,88,0,0,0,0,0,998,664,0,0,8,0,1,100,0,0,0,1,,,1,
11101085,1,11101085,鸿蒙宝冠,武·4重,0,5,2,0,322,385,287,366,488,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,120000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,49,49,0,0,0,0,0,928,618,0,0,7,0,1,100,0,0,0,1,,,1,
11101086,1,11101086,鸿蒙金链,武·4重,0,5,4,0,0,0,0,0,882,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,120000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,19,19,0,0,0,0,0,928,618,0,0,7,0,1,100,0,0,0,1,,,1,
11101087,1,11101087,鸿蒙战镯,武·4重,0,5,5,6,295,353,263,335,447,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,120000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,61,0,0,14,14,0,0,5,154,0,0,1,100,0,0,0,1,,,1,
11101088,1,11101088,鸿蒙战戒,武·4重,0,5,7,8,349,417,312,396,529,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,120000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,30,0,0,14,14,0,0,5,154,0,0,1,100,0,0,0,1,,,1,
11101089,1,11101089,鸿蒙战带,武·4重,0,5,10,0,268,321,240,305,407,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,120000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,34,34,0,0,0,0,0,580,386,0,0,4,0,1,100,0,0,0,1,,,1,
11101090,1,11101090,鸿蒙战靴,武·4重,0,5,9,0,268,321,240,305,407,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,120000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,24,24,19,0,0,0,8,580,386,0,0,0,0,1,100,0,0,0,1,,,1,
11101091,1,11101091,血凝狂蛟,武·5重,0,6,1,0,0,0,0,0,2035,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,5,100,0,500000,1,0,0,0,0,800,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610016,1,0,0,191,0,0,28,0,0,0,10,296,14,0,2,100,0,0,0,1,,,1,
11101092,1,11101092,血凝铠(男),武·5重,0,6,3,0,644,771,575,732,976,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,5,100,200,320000,1,0,0,0,0,640,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610017,1,137,137,0,0,0,0,0,1634,1090,0,0,13,0,2,100,0,0,0,1,,,1,
11101093,1,11101093,血凝袍(女),武·5重,0,6,3,0,644,771,575,732,976,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,5,100,201,320000,1,0,0,0,0,640,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610017,1,147,147,0,0,0,0,0,1634,1090,0,0,13,0,2,100,0,0,0,1,,,1,
11101094,1,11101094,血凝盔,武·6重,0,6,2,0,483,578,431,549,732,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,250000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,79,79,0,0,0,0,0,1522,1014,0,0,12,0,2,100,0,0,0,1,,,1,
11101095,1,11101095,血凝链,武·6重,0,6,4,0,0,0,0,0,1322,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,250000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,31,31,0,0,0,0,0,1522,1014,0,0,12,0,2,100,0,0,0,1,,,1,
11101096,1,11101096,血凝腕,武·6重,0,6,5,6,442,530,395,503,671,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,250000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,99,0,0,24,24,0,0,8,252,0,0,2,100,0,0,0,1,,,1,
11101097,1,11101097,血凝戒,武·6重,0,6,7,8,523,626,467,594,793,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,250000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,49,0,0,24,24,0,0,8,252,0,0,2,100,0,0,0,1,,,1,
11101098,1,11101098,血凝腰,武·6重,0,6,10,0,402,481,359,457,610,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,250000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,55,55,0,0,0,0,0,950,634,0,0,7,0,2,100,0,0,0,1,,,1,
11101099,1,11101099,血凝靴,武·6重,0,6,9,0,402,481,359,457,610,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,250000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,39,39,30,0,0,0,14,950,634,0,0,0,0,2,100,0,0,0,1,,,1,
11101100,1,11101100,孤辰怒雷,武·7重,0,6,1,0,0,0,0,0,3052,5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,5,100,0,1000000,1,0,0,0,0,1600,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610026,1,0,0,317,0,0,48,0,0,0,16,486,24,0,3,100,0,0,0,1,,,1,
11101101,1,11101101,孤辰甲(男),武·7重,0,6,3,0,966,1156,863,1098,1464,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,5,100,200,650000,1,0,0,0,0,1280,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610027,1,227,227,0,0,0,0,0,2678,1786,0,0,22,0,3,100,0,0,0,1,,,1,
11101102,1,11101102,孤辰袍(女),武·7重,0,6,3,0,966,1156,863,1098,1464,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,5,100,201,650000,1,0,0,0,0,1280,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610027,1,242,242,0,0,0,0,0,2678,1786,0,0,22,0,3,100,0,0,0,1,,,1,
11101103,1,11101103,孤辰盔,武·8重,0,6,2,0,724,867,647,823,1098,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,500000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,129,129,0,0,0,0,0,2494,1662,0,0,20,0,3,100,0,0,0,1,,,1,
11101104,1,11101104,孤辰链,武·8重,0,6,4,0,0,0,0,0,1983,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,500000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,51,51,0,0,0,0,0,2494,1662,0,0,20,0,3,100,0,0,0,1,,,1,
11101105,1,11101105,孤辰镯,武·8重,0,6,5,6,664,795,594,755,1007,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,500000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,161,0,0,40,40,0,0,14,414,0,0,3,100,0,0,0,1,,,1,
11101106,1,11101106,孤辰戒,武·8重,0,6,7,8,785,940,702,892,1190,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,500000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,80,0,0,40,40,0,0,14,414,0,0,3,100,0,0,0,1,,,1,
11101107,1,11101107,孤辰带,武·8重,0,6,10,0,603,722,539,686,915,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,500000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,90,90,0,0,0,0,0,1558,1038,0,0,12,0,3,100,0,0,0,1,,,1,
11101108,1,11101108,孤辰靴,武·8重,0,6,9,0,603,722,539,686,915,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,500000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,64,64,50,0,0,0,24,1558,1038,0,0,0,0,3,100,0,0,0,1,,,1,
11101109,1,11101109,御龙斩,武·9重,0,6,1,0,0,0,0,0,4578,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,5,100,0,2250000,1,0,0,0,0,3200,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610032,1,0,0,525,0,0,78,0,0,0,26,798,39,0,4,100,0,0,0,1,,,1,
11101110,1,11101110,御龙战甲(男),武·9重,0,6,3,0,1450,1735,1296,1647,2197,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,5,100,200,1426500,1,0,0,0,0,2560,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610033,1,376,376,0,0,0,0,0,4390,2926,0,0,36,0,4,100,0,0,0,1,,,1,
11101111,1,11101111,御龙战袍(女),武·9重,0,6,3,0,1450,1735,1296,1647,2197,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,5,100,201,1426500,1,0,0,0,0,2560,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610033,1,402,402,0,0,0,0,0,4390,2926,0,0,36,0,4,100,0,0,0,1,,,1,
11101112,1,11101112,御龙战盔,武·10重,0,6,2,0,1087,1301,972,1236,1648,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,1125000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,211,211,0,0,0,0,0,4088,2724,0,0,34,0,4,100,0,0,0,1,,,1,
11101113,1,11101113,御龙战链,武·10重,0,6,4,0,0,0,0,0,2975,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,1125000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,84,84,0,0,0,0,0,4088,2724,0,0,34,0,4,100,0,0,0,1,,,1,
11101114,1,11101114,御龙战镯,武·10重,0,6,5,6,996,1192,890,1132,1510,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,1125000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,262,0,0,68,68,0,0,23,680,0,0,4,100,0,0,0,1,,,1,
11101115,1,11101115,御龙战戒,武·10重,0,6,7,8,1178,1410,1053,1338,1785,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,1125000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,131,0,0,68,68,0,0,23,680,0,0,4,100,0,0,0,1,,,1,
11101116,1,11101116,御龙战带,武·10重,0,6,10,0,906,1084,810,1029,1373,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,1125000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,147,147,0,0,0,0,0,2554,1702,0,0,21,0,4,100,0,0,0,1,,,1,
11101117,1,11101117,御龙战靴,武·10重,0,6,9,0,906,1084,810,1029,1373,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,1125000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,105,105,81,0,0,0,42,2554,1702,0,0,0,0,4,100,0,0,0,1,,,1,
11101118,1,11101118,龙池绝,武·11重,0,6,1,0,0,0,0,0,6867,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,100,0,5062500,1,0,0,0,0,6400,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610034,1,0,0,870,0,0,130,0,0,0,43,1308,65,0,5,100,0,0,0,1,,,1,
11101119,1,11101119,龙池战甲(男),武·11重,0,6,3,0,2175,2603,1944,2472,3296,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,100,200,3209625,1,0,0,0,0,5120,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610035,1,621,621,0,0,0,0,0,7194,4796,0,0,59,0,5,100,0,0,0,1,,,1,
11101120,1,11101120,龙池战袍(女),武·11重,0,6,3,0,2175,2603,1944,2472,3296,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,100,201,3209625,1,0,0,0,0,5120,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610035,1,663,663,0,0,0,0,0,7194,4796,0,0,59,0,5,100,0,0,0,1,,,1,
11101121,1,11101121,龙池战盔,武·12重,0,6,2,0,1631,1952,1458,1854,2472,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,2531250,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,344,343,0,0,0,0,0,6698,4466,0,0,55,0,5,100,0,0,0,1,,,1,
11101122,1,11101122,龙池战链,武·12重,0,6,4,0,0,0,0,0,4463,8033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,2531250,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,137,137,0,0,0,0,0,6698,4466,0,0,55,0,5,100,0,0,0,1,,,1,
11101123,1,11101123,龙池战镯,武·12重,0,6,5,6,1495,1790,1336,1699,2266,4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,2531250,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,426,0,0,110,110,0,0,37,1116,0,0,5,100,0,0,0,1,,,1,
11101124,1,11101124,龙池战戒,武·12重,0,6,7,8,1767,2115,1580,2008,2678,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,2531250,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,213,0,0,110,110,0,0,37,1116,0,0,5,100,0,0,0,1,,,1,
11101125,1,11101125,龙池战带,武·12重,0,6,10,0,1359,1627,1215,1545,2060,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,2531250,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,240,240,0,0,0,0,0,4186,2790,0,0,34,0,5,100,0,0,0,1,,,1,
11101126,1,11101126,龙池战靴,武·12重,0,6,9,0,1359,1627,1215,1545,2060,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,2531250,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,171,172,133,0,0,0,68,4186,2790,0,0,0,0,5,100,0,0,0,1,,,1,
11101127,1,11101127,不灭霸道斩,武·13重,0,6,1,0,0,0,0,0,10300,18540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,100,0,7593750,1,0,0,0,0,12800,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610040,1,0,0,1475,0,0,214,0,0,0,71,2142,107,0,5,100,0,0,0,1,,,1,
11101128,1,11101128,不灭战甲(男),武·13重,0,6,3,0,3263,3905,2916,3708,4944,8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,100,200,4814438,1,0,0,0,0,10240,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610041,1,1044,1044,0,0,0,0,0,11790,7860,0,0,98,0,5,100,0,0,0,1,,,1,
