#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,
11101062,1,11101062,圣王战带,武·70级,0,4,10,0,174,262,174,262,79,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,100,0,1500,1,0,0,22500,211,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101063,1,11101063,圣王战靴,武·70级,0,4,9,0,124,187,124,187,79,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,100,0,1500,1,0,0,22500,211,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101064,1,11101064,傲龙斩,武·80级,0,4,1,0,0,0,0,0,753,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,50000,1,0,0,100000,480,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101065,1,11101065,赤金神铠(男),武·80级,0,4,3,0,657,985,657,985,167,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,200,25000,1,0,0,84000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101066,1,11101066,赤金神袍(女),武·80级,0,4,3,0,657,985,657,985,167,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,201,6000,1,0,0,84000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101067,1,11101058,狂战头盔,武·80级,0,4,2,0,328,492,328,492,104,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,6000,1,0,0,67500,307,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101068,1,11101059,狂战项链,武·80级,0,4,4,0,0,0,0,0,313,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,6000,1,0,0,67500,307,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101069,1,11101060,狂战手镯,武·80级,0,4,5,6,130,196,130,196,334,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,6000,1,0,0,67500,307,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101070,1,11101061,狂战战戒,武·80级,0,4,7,8,0,0,0,0,167,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,6000,1,0,0,67500,307,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101071,1,11101062,狂战腰带,武·80级,0,4,10,0,229,345,229,345,104,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,6000,1,0,0,67500,307,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101072,1,11101063,狂战战靴,武·80级,0,4,9,0,163,246,163,246,104,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,100,0,6000,1,0,0,67500,307,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
11101073,1,11101073,人王斩,武·1重,0,5,1,0,0,0,0,0,957,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,5,100,0,150000,1,0,0,200000,600,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610004,1,0,0,91,0,0,10,0,0,0,22,110,22,0,1,100,0,0,0,1
11101074,1,11101074,人王战甲(男),武·1重,0,5,3,0,835,1254,835,1254,212,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,5,100,200,70000,1,0,0,165000,480,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610005,1,60,60,0,0,0,0,0,608,406,0,0,20,0,1,100,0,0,0,1
11101075,1,11101075,人王战袍(女),武·1重,0,5,3,0,835,1254,835,1254,212,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,5,100,201,70000,1,0,0,165000,480,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610005,1,60,60,0,0,0,0,0,608,406,0,0,20,0,1,100,0,0,0,1
11101076,1,11101076,人王盔,武·2重,0,5,2,0,517,778,517,778,165,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,20000,1,0,0,135000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,56,56,0,0,0,0,0,566,378,0,0,18,0,1,100,0,0,0,1
11101077,1,11101077,人王链,武·2重,0,5,4,0,0,0,0,0,495,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,20000,1,0,0,135000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,56,56,0,0,0,0,0,566,378,0,0,18,0,1,100,0,0,0,1
11101078,1,11101078,人王镯,武·2重,0,5,5,6,207,310,207,310,528,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,20000,1,0,0,135000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,77,0,0,8,8,0,0,18,94,0,0,1,100,0,0,0,1
11101079,1,11101079,人王戒,武·2重,0,5,7,8,0,0,0,0,264,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,20000,1,0,0,135000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,77,0,0,8,8,0,0,18,94,0,0,1,100,0,0,0,1
11101080,1,11101080,人王带,武·2重,0,5,10,0,361,544,361,544,165,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,20000,1,0,0,135000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,35,35,0,0,0,0,0,354,236,0,0,10,0,1,100,0,0,0,1
11101081,1,11101081,人王靴,武·2重,0,5,9,0,258,388,258,388,165,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,5,100,0,20000,1,0,0,135000,384,0,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,35,35,5,0,0,0,4,354,236,0,0,0,0,1,100,0,0,0,1
11101082,1,11101082,鸿蒙天威,武·3重,0,5,1,0,0,0,0,0,1443,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,5,100,0,420000,1,0,0,0,0,400,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610010,1,0,0,149,0,0,18,0,0,0,36,180,36,0,1,100,0,0,0,1
11101083,1,11101083,鸿蒙金甲(男),武·3重,0,5,3,0,1260,1890,1260,1890,320,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,5,100,200,210000,1,0,0,0,0,320,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610011,1,99,99,0,0,0,0,0,998,664,0,0,32,0,1,100,0,0,0,1
11101084,1,11101084,鸿蒙金袍(女),武·3重,0,5,3,0,1260,1890,1260,1890,320,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,5,100,201,210000,1,0,0,0,0,320,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610011,1,99,99,0,0,0,0,0,998,664,0,0,32,0,1,100,0,0,0,1
11101085,1,11101085,鸿蒙宝冠,武·4重,0,5,2,0,751,1128,751,1128,239,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,50000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,92,92,0,0,0,0,0,928,618,0,0,30,0,1,100,0,0,0,1
11101086,1,11101086,鸿蒙金链,武·4重,0,5,4,0,0,0,0,0,718,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,50000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,92,92,0,0,0,0,0,928,618,0,0,30,0,1,100,0,0,0,1
11101087,1,11101087,鸿蒙战镯,武·4重,0,5,5,6,300,450,300,450,766,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,50000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,127,0,0,14,14,0,0,30,154,0,0,1,100,0,0,0,1
11101088,1,11101088,鸿蒙战戒,武·4重,0,5,7,8,0,0,0,0,383,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,50000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,127,0,0,14,14,0,0,30,154,0,0,1,100,0,0,0,1
11101089,1,11101089,鸿蒙战带,武·4重,0,5,10,0,526,789,526,789,239,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,50000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,58,58,0,0,0,0,0,580,386,0,0,18,0,1,100,0,0,0,1
11101090,1,11101090,鸿蒙战靴,武·4重,0,5,9,0,375,564,375,564,239,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,5,100,0,50000,1,0,0,0,0,240,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,58,58,5,0,0,0,8,580,386,0,0,0,0,1,100,0,0,0,1
11101091,1,11101091,血凝狂蛟,武·5重,0,5,1,0,0,0,0,0,2028,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,5,100,0,980000,1,0,0,0,0,800,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610016,1,0,0,245,0,0,28,0,0,0,58,296,58,0,2,100,0,0,0,1
11101092,1,11101092,血凝铠(男),武·5重,0,5,3,0,1770,2658,1770,2658,450,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,5,100,200,490000,1,0,0,0,0,640,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610017,1,163,163,0,0,0,0,0,1634,1090,0,0,54,0,2,100,0,0,0,1
11101093,1,11101093,血凝袍(女),武·5重,0,5,3,0,1770,2658,1770,2658,450,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,5,100,201,490000,1,0,0,0,0,640,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610017,1,163,163,0,0,0,0,0,1634,1090,0,0,54,0,2,100,0,0,0,1
11101094,1,11101094,血凝盔,武·6重,0,5,2,0,1030,1545,1030,1545,327,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,160000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,152,152,0,0,0,0,0,1522,1014,0,0,50,0,2,100,0,0,0,1
11101095,1,11101095,血凝链,武·6重,0,5,4,0,0,0,0,0,983,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,160000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,152,152,0,0,0,0,0,1522,1014,0,0,50,0,2,100,0,0,0,1
11101096,1,11101096,血凝腕,武·6重,0,5,5,6,411,618,411,618,1049,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,160000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,209,0,0,24,24,0,0,50,252,0,0,2,100,0,0,0,1
11101097,1,11101097,血凝戒,武·6重,0,5,7,8,0,0,0,0,524,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,160000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,209,0,0,24,24,0,0,50,252,0,0,2,100,0,0,0,1
11101098,1,11101098,血凝腰,武·6重,0,5,10,0,720,1081,720,1081,327,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,160000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,95,95,0,0,0,0,0,950,634,0,0,30,0,2,100,0,0,0,1
11101099,1,11101099,血凝靴,武·6重,0,5,9,0,514,772,514,772,327,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,6,5,100,0,160000,1,0,0,0,0,480,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,95,95,5,0,0,0,14,950,634,0,0,0,0,2,100,0,0,0,1
11101100,1,11101100,孤辰怒雷,武·7重,0,5,1,0,0,0,0,0,2718,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,5,100,0,1900000,1,0,0,0,0,1600,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610026,1,0,0,401,0,0,48,0,0,0,96,486,96,0,3,100,0,0,0,1
11101101,1,11101101,孤辰甲(男),武·7重,0,5,3,0,2373,3558,2373,3558,604,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,5,100,200,950000,1,0,0,0,0,1280,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610027,1,267,267,0,0,0,0,0,2678,1786,0,0,88,0,3,100,0,0,0,1
11101102,1,11101102,孤辰袍(女),武·7重,0,5,3,0,2373,3558,2373,3558,604,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,5,100,201,950000,1,0,0,0,0,1280,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610027,1,267,267,0,0,0,0,0,2678,1786,0,0,88,0,3,100,0,0,0,1
11101103,1,11101103,孤辰盔,武·8重,0,5,2,0,1353,2031,1353,2031,431,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,320000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,249,249,0,0,0,0,0,2494,1662,0,0,82,0,3,100,0,0,0,1
11101104,1,11101104,孤辰链,武·8重,0,5,4,0,0,0,0,0,1293,2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,320000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,249,249,0,0,0,0,0,2494,1662,0,0,82,0,3,100,0,0,0,1
11101105,1,11101105,孤辰镯,武·8重,0,5,5,6,540,811,540,811,1379,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,320000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,343,0,0,40,40,0,0,82,414,0,0,3,100,0,0,0,1
11101106,1,11101106,孤辰戒,武·8重,0,5,7,8,0,0,0,0,689,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,320000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,343,0,0,40,40,0,0,82,414,0,0,3,100,0,0,0,1
11101107,1,11101107,孤辰带,武·8重,0,5,10,0,946,1422,946,1422,431,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,320000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,155,155,0,0,0,0,0,1558,1038,0,0,50,0,3,100,0,0,0,1
11101108,1,11101108,孤辰靴,武·8重,0,5,9,0,676,1015,676,1015,431,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,5,100,0,320000,1,0,0,0,0,960,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,155,155,5,0,0,0,24,1558,1038,0,0,0,0,3,100,0,0,0,1
11101109,1,11101109,御龙斩,武·9重,0,5,1,0,0,0,0,0,3509,7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,5,100,0,3400000,1,0,0,0,0,3200,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610032,1,0,0,658,0,0,78,0,0,0,158,798,158,0,4,100,0,0,0,1
11101110,1,11101110,御龙战甲(男),武·9重,0,5,3,0,3066,4596,3066,4596,779,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,5,100,200,1700000,1,0,0,0,0,2560,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610033,1,439,439,0,0,0,0,0,4390,2926,0,0,146,0,4,100,0,0,0,1
11101111,1,11101111,御龙战袍(女),武·9重,0,5,3,0,3066,4596,3066,4596,779,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,5,100,201,1700000,1,0,0,0,0,2560,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610033,1,439,439,0,0,0,0,0,4390,2926,0,0,146,0,4,100,0,0,0,1
11101112,1,11101112,御龙战盔,武·10重,0,5,2,0,1722,2581,1722,2581,547,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,640000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,408,408,0,0,0,0,0,4088,2724,0,0,136,0,4,100,0,0,0,1
11101113,1,11101113,御龙战链,武·10重,0,5,4,0,0,0,0,0,1642,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,640000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,408,408,0,0,0,0,0,4088,2724,0,0,136,0,4,100,0,0,0,1
11101114,1,11101114,御龙战镯,武·10重,0,5,5,6,688,1032,688,1032,1752,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,640000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,562,0,0,68,68,0,0,136,680,0,0,4,100,0,0,0,1
11101115,1,11101115,御龙战戒,武·10重,0,5,7,8,0,0,0,0,876,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,640000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,562,0,0,68,68,0,0,136,680,0,0,4,100,0,0,0,1
11101116,1,11101116,御龙战带,武·10重,0,5,10,0,1204,1807,1204,1807,547,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,640000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,255,255,0,0,0,0,0,2554,1702,0,0,84,0,4,100,0,0,0,1
11101117,1,11101117,御龙战靴,武·10重,0,5,9,0,861,1290,861,1290,547,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,100,0,640000,1,0,0,0,0,1920,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,255,255,5,0,0,0,42,2554,1702,0,0,0,0,4,100,0,0,0,1
11101118,1,11101118,龙池绝,武·11重,0,5,1,0,0,0,0,0,4367,8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,100,0,6500000,1,0,0,0,0,6400,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610034,1,0,0,1079,0,0,130,0,0,0,260,1308,260,0,5,100,0,0,0,1
11101119,1,11101119,龙池战甲(男),武·11重,0,5,3,0,3840,5758,3840,5758,970,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,100,200,3300000,1,0,0,0,0,5120,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610035,1,719,719,0,0,0,0,0,7194,4796,0,0,238,0,5,100,0,0,0,1
11101120,1,11101120,龙池战袍(女),武·11重,0,5,3,0,3840,5758,3840,5758,970,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11,5,100,201,3300000,1,0,0,0,0,5120,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,610035,1,719,719,0,0,0,0,0,7194,4796,0,0,238,0,5,100,0,0,0,1
11101121,1,11101121,龙池战盔,武·12重,0,5,2,0,2128,3192,2128,3192,668,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,1280000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,669,669,0,0,0,0,0,6698,4466,0,0,222,0,5,100,0,0,0,1
11101122,1,11101122,龙池战链,武·12重,0,5,4,0,0,0,0,0,2005,4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,1280000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,669,669,0,0,0,0,0,6698,4466,0,0,222,0,5,100,0,0,0,1
11101123,1,11101123,龙池战镯,武·12重,0,5,5,6,850,1276,850,1276,2139,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,1280000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,921,0,0,110,110,0,0,222,1116,0,0,5,100,0,0,0,1
11101124,1,11101124,龙池战戒,武·12重,0,5,7,8,0,0,0,0,1069,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,1280000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,0,0,921,0,0,110,110,0,0,222,1116,0,0,5,100,0,0,0,1
11101125,1,11101125,龙池战带,武·12重,0,5,10,0,1489,2235,1489,2235,668,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,1280000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,418,418,0,0,0,0,0,4186,2790,0,0,138,0,5,100,0,0,0,1
11101126,1,11101126,龙池战靴,武·12重,0,5,9,0,1063,1596,1063,1596,668,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,12,5,100,0,1280000,1,0,0,0,0,3840,0,0,1,1,0,0,0,0,null,boss掉落、藏宝阁,0,0,0,0,0,1,418,418,5,0,0,0,68,4186,2790,0,0,0,0,5,100,0,0,0,1
11101127,1,11101127,不灭霸道斩,武·13重,0,5,1,0,0,0,0,0,5029,10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,100,0,13000000,1,0,0,0,0,12800,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610040,1,0,0,1768,0,0,214,0,0,0,428,2142,428,0,5,100,0,0,0,1
11101128,1,11101128,不灭战甲(男),武·13重,0,5,3,0,4474,6709,4474,6709,1117,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,100,200,6500000,1,0,0,0,0,10240,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610041,1,1179,1179,0,0,0,0,0,11790,7860,0,0,392,0,5,100,0,0,0,1
11101129,1,11101129,不灭战袍(女),武·13重,0,5,3,0,4474,6709,4474,6709,1117,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,13,5,100,201,6500000,1,0,0,0,0,10240,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,610041,1,1179,1179,0,0,0,0,0,11790,7860,0,0,392,0,5,100,0,0,0,1
11101130,1,11101130,不灭战盔,武·14重,0,5,2,0,2344,3516,2344,3516,728,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,100,0,2560000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,1097,1097,0,0,0,0,0,10976,7318,0,0,364,0,5,100,0,0,0,1
11101131,1,11101131,不灭战链,武·14重,0,5,4,0,0,0,0,0,2185,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,100,0,2560000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,1097,1097,0,0,0,0,0,10976,7318,0,0,364,0,5,100,0,0,0,1
11101132,1,11101132,不灭战镯,武·14重,0,5,5,6,937,1405,937,1405,2331,4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,14,5,100,0,2560000,1,0,0,0,0,7680,0,0,1,1,0,0,0,0,null,藏宝阁,0,0,0,0,0,1,0,0,1509,0,0,182,182,0,0,364,1828,0,0,5,100,0,0,0,1
