序号,礼包码,礼包物品列表,是否通用,生效时间,失效时间,礼包类型
222,043i5nsViAdUW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
223,043ii3gAvbZi6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
224,043iPSxeYksH2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
225,043ittjN6LVeq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
226,043iWjLrMFHSJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
227,043JE6YmpZPnp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
228,043Jfe9Ue2VS9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
229,043jtgmrj2UM8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
230,043JtW3hYZjJb,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
231,043JxSjMpugcA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
232,043k6fuz95eeA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
233,043KJjUJps6yY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
234,043KKuj99VqQm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
235,043ktwr7ijaa5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
236,043LD5hDsrrPM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
237,043LFwDndmZLY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
238,043MczH8TdEz2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
239,043MDfyR7EfL3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
240,043mSmWpA5P3r,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
241,043MwgZJRhDdx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
242,043MX9CbwZ5D3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
243,043N7xnF2Av4Y,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
244,043NbS3FngTWE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
245,043nfFVNg74wN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
246,043nkBrEKFjGJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
247,043NpXqiXip4Q,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
248,043ntvAShFaTv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
249,043nwhCmgcZ8c,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
250,043OwLQn86NqT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
251,043OZBqsP9www,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
252,043pcUsTNKpsR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
253,043Ph8mU4zQQ3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
254,043q2NJvdF8WS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
255,043QBHfQSThaG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
256,043qLZCTN7ZxJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
257,043qUJNPGxrca,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
258,043QULRd32PCU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
259,043RkaKZV4Sn6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
260,043rSfAHUk6kA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
261,043S66838ucQO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
262,043sByUEm898w,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
263,043St8KFzikFy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
264,043sysgvJkfDd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
265,043T4BEdKAJgc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
266,043t5f4J4Q7PG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
267,043TB2CGj2GKy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
268,043Tp3DGx9hwX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
269,043TPpQUTryjP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
270,043TRurCVOZQN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
271,043uCO2BThC3K,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
272,043UPHr4vxyy8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
273,043Ur68c4cyEJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
274,043UxLWxwfc6f,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
275,043uY5NMruUt3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
276,043UYfaZbuNjE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
277,043V6tOE8dtCZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
278,043vdXErS9qd8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
279,043veqUGBmz4X,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
280,043VkYg36kzne,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
281,043vmbKWHjhtX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
282,043VRwdUMrkzR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
283,043VvWg5wG7v5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
284,043w5wBQcEpNS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
285,043weGOBNc4HJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
286,043WH8wNUr9qD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
287,043wihC4AhPBN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
288,043wpdijvy6wP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
289,043WyNrzOi2AL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
290,043wZmzuftdXB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
291,043X4pXDO6hB3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
292,043X8PVEwO9WF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
293,043XBHe8mHiAL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
294,043xGLTZHCLuw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
295,043xLfcqmqMrC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
296,043xrCG6T5gVG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
297,043XWDgfHySU6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
298,043ycgRg22YJv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
299,043YDXkuiwEju,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
300,043YMdbbm2gQs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
301,043Yx8yUURs9x,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
302,043zfq3jEVRx2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
303,043zqJCuKGKte,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
304,043ztT6xCvJkf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
305,043zUC82g4UAm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
306,043zVER87Sg3h,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
307,043zvymckCXAW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
308,043ZZmX5zVzbQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
309,04422cZCvA46B,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
310,0443DmEBtWDhi,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
311,0443eiDS9dfGe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
312,0443rgifrDqJ2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
313,0443USdLsfxHJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
314,0444CCEMqijYL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
315,0444DcYUTiabW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
316,0444g7W5OGUmv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
317,0445DT6cU3Vkr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
318,0445MHeXUQF2t,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
319,0446AZe7ZMFME,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
320,0446DnO62JBni,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
321,0446tA4QOx7ja,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
322,0446WuKzMnRNM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
323,0447JrE9KYcmf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
324,0447UKJPx6jaK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
325,0448AuDxp6pOn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
326,0448fYZP7Eg6e,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
327,0448g7YLp4tpB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
328,0448NdZ8QeJUU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
329,0448P8avJVcHn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
330,0448QSV4rzYPv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
331,04493fKC3uUP3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
332,0449Vy9MXHbki,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
333,044AAObvzu4wV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
334,044AGaKcgrU3O,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
335,044akksNEEG6K,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
336,044AQDZuCDcSE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
337,044Axdwrh9UPv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
338,044aZfYCFmr52,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
339,044Bd4utOf6WC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
340,044BdNQrMXtWs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
341,044BJYAJLm7RR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
342,044Bz8qUFiKmF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
343,044BZ9PD8LMXW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
344,044c95p9GyvQJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
345,044cDfN92T6zZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
346,044CFvv5FFaUz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
347,044CitebWAcnn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
348,044CKCLdYCfzd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
349,044CPw9LJ7uRV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
350,044cuiuv62AO4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
351,044DBRD37Txba,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
352,044DHWHwBOxEW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
353,044Di76ityRsq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
354,044DkgnzMSfiB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
355,044dkukqFkfDF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
356,044dxjSkA6tbZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
357,044DYCDBQKnB6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
358,044DykOPsRRbG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
359,044DYTpcEJ73v,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
360,044EObkDFrO9q,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
361,044eYwXn8LPPb,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
362,044FAeCd5PU8y,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
363,044FjMh27Jjvu,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
364,044FQdtEre3fP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
365,044FuQxuDjvyR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
366,044fWMH7LdM2m,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
367,044G6J7Mgz9SV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
368,044G6q7K9MTFX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
369,044GAd3Gg9kP8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
370,044Gdmp8kC42d,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
371,044GHOjHSORE9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
372,044GYnUvtaGvx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
373,044GZACnsb8hz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
374,044h2UdwY9rqq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
375,044h39wGxwC9P,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
376,044h5BbfEdMHn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
377,044hGfvbVP567,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
378,044hOydiE4q7b,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
379,044i6x3pHnKCT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
380,044imYhv7LszY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
381,044irTd9nOtJA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
382,044iUQvPnCXXH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
383,044J8YFnwwkRO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
384,044JA4XPBFM6N,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
385,044JEHaGG4pAa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
386,044JSfkgLEKaZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
387,044JtXykML8Ph,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
388,044jUDuECqJbD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
389,044jvO7ySbuzB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
390,044kagH2ZhypY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
391,044KC2OqprEid,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
392,044kDJqEHEWpN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
393,044kFUKeHRYwV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
394,044kjQZeKCFhs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
395,044KmgbWWekpK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
396,044kTGKuiMfhr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
397,044kugUysO3Px,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
398,044KUYVNUdL37,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
399,044KVAzrAPNKa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
400,044L9OXVXqYVC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
401,044LdSa6GYGZn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
402,044LSRGVjLd5E,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
403,044m9bOUrMB9V,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
404,044Mq6wtzPrH3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
405,044MQwMDcqMaq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
406,044MqwvYAC3du,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
407,044mTUqGR2VTy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
408,044mZT3aZ6h3a,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
409,044N8v3aRfz77,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
410,044NciqGhHWth,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
411,044ndvDV36inS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
412,044nf6zHvxWRk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
413,044nFyxwOapkG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
414,044nhTbqWKCnQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
415,044nOuKYKLyVu,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
416,044nOWwKVZPCQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
417,044Nt7ZYNBU2Y,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
418,044OF65OKPHpe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
419,044OFEFgTsKxt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
420,044OnN4AW3EJc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
421,044OSNY7exhJW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
422,044OW3LFMMY4e,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
423,044P3LTcSAZWy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
424,044pin9CxEZa8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
425,044POFGMrudiq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
426,044PsWxre5N2m,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
427,044PWkVw2n6gK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
428,044PyZvTyfLFO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
429,044q2wOvLZqyG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
430,044q5jDw8cs9D,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
431,044Q5yM2bNcqR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
432,044q6BhKNatpW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
433,044QaxrXXegt7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
434,044QCcmc7qbjs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
435,044QeCzfqnnPB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
436,044qghzmy6Qqt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
437,044QMMAcOz94h,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
438,044QppQ9TiWyE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
439,044QwQ7wihxj4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
440,044qXZeq2Sb5x,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
441,044R2jkBZNAxQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
442,044R44MbRn5MU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
443,044rgzuwGEgGa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
