序号,礼包码,礼包物品列表,是否通用,生效时间,失效时间,礼包类型
223,043B478wLOL6X,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
224,043B6Mi9tnvyM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
225,043B86B28FJR6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
226,043bcAUuSKe6F,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
227,043bCxxUhDYkG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
228,043bsGV8Wzk4z,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
229,043BSzfvR9OMk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
230,043BUmq6HOXXN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
231,043caia3wMjpO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
232,043cE3BwpRzsd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
233,043D3DknRqbzM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
234,043d9gN27Z72T,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
235,043daBsCdqtDX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
236,043DjzHLmRe3X,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
237,043dkhHPJM2rT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
238,043DkxJa9pL9i,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
239,043dOk7PbGvkT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
240,043dr953TjQwn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
241,043dWTauf3qMO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
242,043DwWbPC4OTi,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
243,043DwXYfAnOvE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
244,043e4HkZqgNqa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
245,043EbRYOUYnSB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
246,043EFHy2tAtTs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
247,043eGXOkMGyc3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
248,043EJGhGEVEs4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
249,043enyRMAXCSA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
250,043ERt4cDeMpQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
251,043f9MnNvaZSs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
252,043FCg35vkPdF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
253,043FDnzPze4nZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
254,043fNKRXSnaGK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
255,043FRTBJePJvz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
256,043FUxrdL4nGW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
257,043FvXFLRFgmk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
258,043GgdERAqihz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
259,043GYHWhqRgLJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
260,043h6Dy3ELtTg,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
261,043H7qeGuMgnN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
262,043Hd7gNuPWcd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
263,043hDM3tx3MqG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
264,043HeNU8G4x8Y,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
265,043HhsAkKO9vV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
266,043HKSUFe4WP4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
267,043HmWjGY3Fkd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
268,043HPSrNnwMMz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
269,043hQJOjHvp6z,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
270,043HunasBQRKs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
271,043i5Jg8adAhm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
272,043iRti4Lm7Cz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
273,043jPwCbe3wOu,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
274,043jYMzYRSzjP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
275,043KraRpeuyC6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
276,043LeWxG2fhKS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
277,043LFNiu2YwYp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
278,043LJJC8yxPcJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
279,043m3LZakcq2T,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
280,043m4u9eqVwqB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
281,043mD7w7dpwf9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
282,043MgqUpkPuvU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
283,043mQN4XsqVuS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
284,043mUCAZkthu3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
285,043mYSFX57mD9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
286,043NB5grTGrba,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
287,043NEB685rNkj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
288,043NjaCbVpdx6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
289,043nq29nmpfEi,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
290,043NsKULWEJjn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
291,043NtNHh6ssk3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
292,043nVra27EXUT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
293,043OaHWWZiBtW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
294,043OFYShJ8EN4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
295,043P7kWK2sdLW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
296,043phv52Fbw3g,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
297,043pJeEGzEXax,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
298,043PQ8uSJNX5j,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
299,043PTLtgmLPid,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
300,043PUhxJyse7e,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
301,043pvQry2HWSH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
302,043PyrneOe62J,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
303,043Qan2ZJGzHX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
304,043QDh26ewN4s,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
305,043qU8LHuTPcn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
306,043rb8RnGTvhK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
307,043rBVWmNy4XA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
308,043Rp3z6dgUTr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
309,043rsdp6JcddJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
310,043s2KKZOumXd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
311,043sg6fqTvFTi,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
312,043sjA5KUkm75,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
313,043SUpff7jv9s,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
314,043SxytjtD7ek,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
315,043SZkx34mBLd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
316,043T9DJLqA7ZZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
317,043tBdLFgum2A,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
318,043tLXC4B5DBB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
319,043TNgh2QYtu3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
320,043tnJMx3nyDj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
321,043tPDbHnHdYO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
322,043tqkHa3zxFP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
323,043U8qAZZ3wsw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
324,043UcF6DsdddU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
325,043uFFC8rpEfW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
326,043uiw5Ye8LD4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
327,043uQZHPjAGse,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
328,043vyzz9Bskkz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
329,043VZyCiyub3w,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
330,043W2pC8CDcVv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
331,043w4PWmRuuk5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
332,043WahFRNTvBL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
333,043wHFKAVBnrr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
334,043WJGQ2FZcZP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
335,043WykRhREQR7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
336,043x5cgKyhts5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
337,043X95nAMpeu7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
338,043XS2FWcvBpF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
339,043xXKqWCt8WO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
340,043XZ4KPW5CD7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
341,043Y2nNxQ3SbA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
342,043y4vQmnrnAP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
343,043yMM2DZRuQZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
344,043YvJuqVHkYT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
345,043zbZyqDRJEU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
346,043zk4s2kEpaF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
347,043Zs2YFxJS9M,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
348,043zs3TCXtdwf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
349,0442DnZE4BfvS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
350,0442fCkMbkSqZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
351,0442PEL5DGCCd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
352,0443WTry3Dndg,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
353,0444BVR6UL9zk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
354,0444GdOf8e4m5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
355,0445BgAp9TK2A,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
356,04467YNUSZGge,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
357,0448fXnSJcejr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
358,04492ZLVnknda,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
359,0449GxBUB8wT6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
360,0449jCY7hacGp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
361,0449yzNkmfK5U,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
362,044aDfY9T7AnQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
363,044APNYuGEMkC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
364,044AsxmwB5jRX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
365,044aWvmYvkCYz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
366,044BJEXRcqUJr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
367,044C3rcyPyUWA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
368,044C7eSMF7Q7H,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
369,044Cecrnnyk3y,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
370,044CksrD8OgO5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
371,044cM2NpZWA3Z,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
372,044CMbewqsd3a,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
373,044ctyYzCFErQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
374,044CXsp9Lcuqk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
375,044D4yWegC5Du,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
376,044DSdh7wGvZa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
377,044dWGE6aKtij,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
378,044DZvj9niyag,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
379,044EaBXwmvn85,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
380,044Em6myca6pF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
381,044Enj45zy8MU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
382,044EWANZOep6Z,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
383,044EYOiHxRzvR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
384,044F2bOGiskdz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
385,044f3dDhfVCgt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
386,044FFH6SNrXFJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
387,044Fkh5ZTGshT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
388,044fNq9HaGaze,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
389,044FSZq3vhJ4i,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
390,044fTbHg5teTQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
391,044g5dqZ72ba4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
392,044g7QTYYfzVF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
393,044GBgEusMpDX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
394,044gJLu5jWDfT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
395,044GOiuYqenpa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
396,044Gq4nrQzuym,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
397,044GrEOg2c7QH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
398,044hA7s989aSS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
399,044hdO8GYUzHe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
400,044Hf9wzyFmMB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
401,044hSZYYkYP9B,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
402,044HzPkhH5Gnk,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
403,044i3WuVQpucq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
404,044iq6JHsUPEQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
405,044iWkqt85fj3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
406,044j93W9HfAQN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
407,044JAmPB6ELpU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
408,044jAUhdKnF4t,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
409,044Jg6CZDP8Te,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
410,044JuhLkU7Cyp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
411,044kEnb37XLHv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
412,044KfsyAZCyNg,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
413,044KiU2bbAUHC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
414,044kLRPHE2jO3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
415,044kTb8rG9NJY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
416,044KUtxh8PkR9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
417,044Kuuy37CgAA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
418,044KwZQn6xJAZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
419,044LLzOr6DQbq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
420,044LVrYyeGUVh,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
421,044m46dCvteHX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
422,044MHksrXRWuf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
423,044mHSTtSZAKh,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
424,044MMGPBGEupr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
425,044mMpkS7xbvK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
426,044mS6NKVgcp3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
427,044nwgRTzvrEQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
428,044nXZVkveiMK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
429,044OjUbjaVznP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
430,044OSM9BKsnki,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
431,044OtpiCQ9GbU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
432,044PFrH6VrWpM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
433,044pu8qSY2f9t,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
434,044q3bQ8SKcNA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
435,044q7FfsvyQmm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
436,044qbB5cUR7ZW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
437,044QjGnGr9vKF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
438,044Qrh8GU69OT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
439,044qv2LgmnkNx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
440,044rbs78tv5gW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
441,044reQJMtCJWv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
442,044rFFCbAUvWF,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
443,044RgnczHVv5C,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
444,044RkgmbwUDZh,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2025-04-13 00:00:00",5
